# Spectrum of hd97658 (muscles) at 1 AU
# WL(nm)	Flux(ergs/cm**2/s/nm)
2.8139280e+02	2.2476033e+01 
2.8149280e+02	2.4342046e+01 
2.8159280e+02	3.2205973e+01 
2.8169280e+02	3.2757321e+01 
2.8179280e+02	3.1088083e+01 
2.8189280e+02	3.0593293e+01 
2.8199280e+02	3.2051544e+01 
2.8209280e+02	3.3806621e+01 
2.8219280e+02	3.4039812e+01 
2.8229280e+02	3.4104092e+01 
2.8239280e+02	3.3732085e+01 
2.8249280e+02	3.8152051e+01 
2.8259280e+02	4.0939788e+01 
2.8269280e+02	3.2592441e+01 
2.8279280e+02	3.7856444e+01 
2.8289280e+02	3.8767812e+01 
2.8299280e+02	3.8979598e+01 
2.8309280e+02	4.2176413e+01 
2.8319280e+02	4.4346542e+01 
2.8329280e+02	4.3116205e+01 
2.8339280e+02	3.7132805e+01 
2.8349280e+02	4.1436918e+01 
2.8359280e+02	3.7376286e+01 
2.8369280e+02	3.1908232e+01 
2.8379280e+02	3.8012469e+01 
2.8389280e+02	4.0806108e+01 
2.8399280e+02	3.8061781e+01 
2.8409280e+02	3.6746112e+01 
2.8419280e+02	3.1816407e+01 
2.8429280e+02	3.3503304e+01 
2.8439280e+02	2.9223897e+01 
2.8449280e+02	2.2445942e+01 
2.8459280e+02	2.3943680e+01 
2.8469280e+02	2.0706938e+01 
2.8479280e+02	1.8268376e+01 
2.8489280e+02	1.6073119e+01 
2.8499280e+02	1.3690448e+01 
2.8509280e+02	1.1663575e+01 
2.8519280e+02	9.0606469e+00 
2.8529280e+02	7.2080583e+00 
2.8539280e+02	7.2427708e+00 
2.8549280e+02	9.1204477e+00 
2.8559280e+02	1.1754645e+01 
2.8569280e+02	1.3723627e+01 
2.8579280e+02	1.6261585e+01 
2.8589280e+02	1.8003362e+01 
2.8599280e+02	1.9803624e+01 
2.8609280e+02	2.2671952e+01 
2.8619280e+02	2.4475915e+01 
2.8629280e+02	2.6626633e+01 
2.8639280e+02	2.7198658e+01 
2.8649280e+02	2.8878733e+01 
2.8659280e+02	3.3671203e+01 
2.8669280e+02	3.4767351e+01 
2.8679280e+02	3.3779585e+01 
2.8689280e+02	3.4495718e+01 
2.8699280e+02	3.3277142e+01 
2.8709280e+02	3.6098755e+01 
2.8719280e+02	4.6213956e+01 
2.8729280e+02	4.8932052e+01 
2.8739280e+02	4.7926249e+01 
2.8749280e+02	4.0363324e+01 
2.8759280e+02	4.3385090e+01 
2.8769280e+02	4.0778086e+01 
2.8779280e+02	4.1573336e+01 
2.8789280e+02	4.3410707e+01 
2.8799280e+02	3.6597468e+01 
2.8809280e+02	3.2052589e+01 
2.8819280e+02	2.5696309e+01 
2.8829280e+02	2.0481260e+01 
2.8839280e+02	2.6641932e+01 
2.8849280e+02	3.4529091e+01 
2.8859280e+02	4.6946882e+01 
2.8869280e+02	5.0429554e+01 
2.8879280e+02	5.3064393e+01 
2.8889280e+02	5.6863210e+01 
2.8899280e+02	6.2307588e+01 
2.8909280e+02	5.8161655e+01 
2.8919280e+02	5.9390918e+01 
2.8929280e+02	6.3286713e+01 
2.8939280e+02	6.1340253e+01 
2.8949280e+02	6.2263020e+01 
2.8959280e+02	6.7102231e+01 
2.8969280e+02	8.4447439e+01 
2.8979280e+02	8.5834749e+01 
2.8989280e+02	8.6866925e+01 
2.8999280e+02	8.7433106e+01 
2.9009280e+02	9.6534515e+01 
2.9019280e+02	1.0417059e+02 
2.9029280e+02	8.6327396e+01 
2.9039280e+02	1.0137055e+02 
2.9049280e+02	1.0860146e+02 
2.9059280e+02	1.0928546e+02 
2.9069280e+02	1.0525466e+02 
2.9079280e+02	1.0306109e+02 
2.9089280e+02	9.6491259e+01 
2.9099280e+02	9.1927033e+01 
2.9109280e+02	9.5376302e+01 
2.9119280e+02	1.0089811e+02 
2.9129280e+02	8.9895066e+01 
2.9139280e+02	1.0297297e+02 
2.9149280e+02	1.0691845e+02 
2.9159280e+02	9.9708708e+01 
2.9169280e+02	9.8721212e+01 
2.9179280e+02	1.0537954e+02 
2.9189280e+02	9.3000580e+01 
2.9199280e+02	8.9592181e+01 
2.9209280e+02	9.9977193e+01 
2.9219280e+02	1.0123664e+02 
2.9229280e+02	1.0702476e+02 
2.9239280e+02	9.6999716e+01 
2.9249280e+02	8.1313484e+01 
2.9259280e+02	8.7123099e+01 
2.9269280e+02	7.8879896e+01 
2.9279280e+02	8.7278306e+01 
2.9289280e+02	9.5614332e+01 
2.9299280e+02	6.7355552e+01 
2.9309280e+02	9.1667503e+01 
2.9319280e+02	1.1207489e+02 
2.9329280e+02	1.2104640e+02 
2.9339280e+02	1.1695269e+02 
2.9349280e+02	1.0399724e+02 
2.9359280e+02	1.1263749e+02 
2.9369280e+02	9.8352013e+01 
2.9379280e+02	5.1753382e+01 
2.9389280e+02	5.3545538e+01 
2.9399280e+02	6.7039912e+01 
2.9409280e+02	8.6460886e+01 
2.9419280e+02	7.8854476e+01 
2.9429280e+02	6.5711948e+01 
2.9439280e+02	9.3888765e+01 
2.9449280e+02	8.5559272e+01 
2.9459280e+02	8.0203562e+01 
2.9469280e+02	9.6343355e+01 
2.9479280e+02	9.0450820e+01 
2.9489280e+02	4.9915457e+01 
2.9499280e+02	5.1163158e+01 
2.9509280e+02	7.2046040e+01 
2.9519280e+02	9.4944974e+01 
2.9529280e+02	1.0511244e+02 
2.9539280e+02	1.0219792e+02 
2.9549280e+02	6.2768392e+01 
2.9559280e+02	7.2952060e+01 
2.9569280e+02	9.4291765e+01 
2.9579280e+02	7.1315017e+01 
2.9589280e+02	7.1670438e+01 
2.9599280e+02	1.0869184e+02 
2.9609280e+02	9.3559693e+01 
2.9619280e+02	8.9816670e+01 
2.9629280e+02	1.0397513e+02 
2.9639280e+02	1.0986242e+02 
2.9649280e+02	1.0033128e+02 
2.9659280e+02	7.0326458e+01 
2.9669280e+02	4.5846888e+01 
2.9679280e+02	3.4676771e+01 
2.9689280e+02	4.3683498e+01 
2.9699280e+02	5.6835224e+01 
2.9709280e+02	4.2514908e+01 
2.9719280e+02	5.2326805e+01 
2.9729280e+02	6.7079470e+01 
2.9739280e+02	4.7682432e+01 
2.9749280e+02	4.8412917e+01 
2.9759280e+02	8.1379851e+01 
2.9769280e+02	9.5013017e+01 
2.9779280e+02	1.2174884e+02 
2.9789280e+02	1.3925406e+02 
2.9799280e+02	1.1227106e+02 
2.9809280e+02	9.5660998e+01 
2.9819280e+02	7.5003789e+01 
2.9829280e+02	5.0137510e+01 
2.9839280e+02	5.2520059e+01 
2.9849280e+02	3.8215313e+01 
2.9859280e+02	4.7449295e+01 
2.9869280e+02	5.6623922e+01 
2.9879280e+02	6.2578815e+01 
2.9889280e+02	6.1715552e+01 
2.9899280e+02	8.2846483e+01 
2.9909280e+02	1.0754045e+02 
2.9919280e+02	1.1213105e+02 
2.9929280e+02	9.3132239e+01 
2.9939280e+02	7.7764268e+01 
2.9949280e+02	5.9769827e+01 
2.9959280e+02	4.1674157e+01 
2.9969280e+02	6.6548166e+01 
2.9979280e+02	8.5496294e+01 
2.9989280e+02	9.9065053e+01 
2.9999280e+02	7.4769801e+01 
3.0009280e+02	4.5313830e+01 
3.0019280e+02	3.6059232e+01 
3.0029280e+02	4.0858450e+01 
3.0039280e+02	3.9252140e+01 
3.0049280e+02	5.0271324e+01 
3.0059280e+02	8.1374646e+01 
3.0069280e+02	8.3468662e+01 
3.0079280e+02	6.4291881e+01 
3.0089280e+02	4.4795342e+01 
3.0099280e+02	4.6500727e+01 
3.0109280e+02	5.6895294e+01 
3.0119280e+02	9.2495881e+01 
3.0129280e+02	7.1398063e+01 
3.0139280e+02	8.0491733e+01 
3.0149280e+02	8.3455442e+01 
3.0159280e+02	7.6075359e+01 
3.0169280e+02	7.8826463e+01 
3.0179280e+02	7.0425710e+01 
3.0189280e+02	4.9954686e+01 
3.0199280e+02	4.2880390e+01 
3.0209280e+02	3.4332847e+01 
3.0219280e+02	2.5633425e+01 
3.0229280e+02	3.4178597e+01 
3.0239280e+02	5.7634818e+01 
3.0249280e+02	6.2222491e+01 
3.0259280e+02	6.1175706e+01 
3.0269280e+02	5.0374877e+01 
3.0279280e+02	7.2753262e+01 
3.0289280e+02	1.2106413e+02 
3.0299280e+02	1.2222587e+02 
3.0309280e+02	1.0763948e+02 
3.0319280e+02	9.9947606e+01 
3.0329280e+02	9.5863564e+01 
3.0339280e+02	1.4449975e+02 
3.0349280e+02	1.4061515e+02 
3.0359280e+02	1.3253689e+02 
3.0369280e+02	1.3114080e+02 
3.0379280e+02	8.7911079e+01 
3.0389280e+02	5.5448457e+01 
3.0399280e+02	8.8582615e+01 
3.0409280e+02	1.0677599e+02 
3.0419280e+02	8.5050880e+01 
3.0429280e+02	7.4288837e+01 
3.0439280e+02	8.5101851e+01 
3.0449280e+02	1.1784911e+02 
3.0459280e+02	1.1649047e+02 
3.0469280e+02	1.2016782e+02 
3.0479280e+02	9.2599565e+01 
3.0489280e+02	5.7433364e+01 
3.0499280e+02	8.1164279e+01 
3.0509280e+02	1.1441719e+02 
3.0519280e+02	9.1621324e+01 
3.0529280e+02	1.3163121e+02 
3.0539280e+02	1.5010420e+02 
3.0549280e+02	1.0047869e+02 
3.0559280e+02	8.9151206e+01 
3.0569280e+02	1.0891126e+02 
3.0579280e+02	8.6329533e+01 
3.0589280e+02	5.3268723e+01 
3.0599280e+02	5.0149953e+01 
3.0609280e+02	6.2499307e+01 
3.0619280e+02	9.6009714e+01 
3.0629280e+02	1.2649502e+02 
3.0639280e+02	1.3260450e+02 
3.0649280e+02	1.0777684e+02 
3.0659280e+02	9.3022973e+01 
3.0669280e+02	1.1840874e+02 
3.0679280e+02	7.8032543e+01 
3.0689280e+02	7.1129861e+01 
3.0699280e+02	1.0641787e+02 
3.0709280e+02	1.3567595e+02 
3.0719280e+02	1.3733771e+02 
3.0729280e+02	1.3776883e+02 
3.0739280e+02	1.2499857e+02 
3.0749280e+02	1.4330788e+02 
3.0759280e+02	1.2860412e+02 
3.0769280e+02	9.4847774e+01 
3.0779280e+02	1.3494296e+02 
3.0789280e+02	1.3239173e+02 
3.0799280e+02	1.2406262e+02 
3.0809280e+02	1.4875031e+02 
3.0819280e+02	1.2624835e+02 
3.0829280e+02	9.0161448e+01 
3.0839280e+02	8.7555344e+01 
3.0849280e+02	9.2131659e+01 
3.0859280e+02	1.4277198e+02 
3.0869280e+02	1.5496736e+02 
3.0879280e+02	1.2938125e+02 
3.0889280e+02	1.1002881e+02 
3.0899280e+02	1.1934522e+02 
3.0909280e+02	1.1088079e+02 
3.0919280e+02	8.8039060e+01 
3.0929280e+02	6.6921285e+01 
3.0939280e+02	5.7732428e+01 
3.0949280e+02	6.7459242e+01 
3.0959280e+02	1.0671301e+02 
3.0969280e+02	1.1682577e+02 
3.0979280e+02	7.7439434e+01 
3.0989280e+02	8.6352050e+01 
3.0999280e+02	1.0019673e+02 
3.1009280e+02	6.6483332e+01 
3.1019280e+02	5.3458801e+01 
3.1029280e+02	5.9735053e+01 
3.1039280e+02	1.0270634e+02 
3.1049280e+02	1.5031392e+02 
3.1059280e+02	1.7116719e+02 
3.1069280e+02	1.5801011e+02 
3.1079280e+02	1.6440007e+02 
3.1089280e+02	1.7366757e+02 
3.1099280e+02	2.0348528e+02 
3.1109280e+02	1.8617946e+02 
3.1119280e+02	1.6393691e+02 
3.1129280e+02	1.8496685e+02 
3.1139280e+02	1.9103803e+02 
3.1149280e+02	1.6810520e+02 
3.1159280e+02	1.6321097e+02 
3.1169280e+02	1.9646441e+02 
3.1179280e+02	1.4566283e+02 
3.1189280e+02	1.3749300e+02 
3.1199280e+02	1.4349848e+02 
3.1209280e+02	1.3532332e+02 
3.1219280e+02	1.3631002e+02 
3.1229280e+02	1.3100038e+02 
3.1239280e+02	1.3034700e+02 
3.1249280e+02	1.5732649e+02 
3.1259280e+02	1.6410457e+02 
3.1269280e+02	1.2582531e+02 
3.1279280e+02	1.3135338e+02 
3.1289280e+02	1.4831508e+02 
3.1299280e+02	1.4419802e+02 
3.1309280e+02	1.5791562e+02 
3.1319280e+02	1.5128552e+02 
3.1329280e+02	1.6107472e+02 
3.1339280e+02	1.5264659e+02 
3.1349280e+02	1.3358695e+02 
3.1359280e+02	1.2539857e+02 
3.1369280e+02	1.5401259e+02 
3.1379280e+02	1.4569761e+02 
3.1389280e+02	1.6668668e+02 
3.1399280e+02	1.8542812e+02 
3.1409280e+02	1.8551291e+02 
3.1419280e+02	1.7431634e+02 
3.1429280e+02	1.8833000e+02 
3.1439280e+02	1.6484885e+02 
3.1449280e+02	1.0998818e+02 
3.1459280e+02	8.6615524e+01 
3.1469280e+02	1.2306545e+02 
3.1479280e+02	1.4758173e+02 
3.1489280e+02	1.3840082e+02 
3.1499280e+02	1.7386647e+02 
3.1509280e+02	1.8966691e+02 
3.1519280e+02	1.6417323e+02 
3.1529280e+02	1.6797414e+02 
3.1539280e+02	1.6263681e+02 
3.1549280e+02	1.7119847e+02 
3.1559280e+02	1.5804399e+02 
3.1569280e+02	1.7102269e+02 
3.1579280e+02	1.4487072e+02 
3.1589280e+02	1.0080151e+02 
3.1599280e+02	9.9326010e+01 
3.1609280e+02	1.0192127e+02 
3.1619280e+02	1.0334176e+02 
3.1629280e+02	1.0814356e+02 
3.1639280e+02	1.3721794e+02 
3.1649280e+02	1.6772925e+02 
3.1659280e+02	1.4851215e+02 
3.1669280e+02	1.5590374e+02 
3.1679280e+02	1.4938211e+02 
3.1689280e+02	1.8300307e+02 
3.1699280e+02	1.5137570e+02 
3.1709280e+02	1.5419100e+02 
3.1719280e+02	2.0007122e+02 
3.1729280e+02	2.2452060e+02 
3.1739280e+02	2.2045437e+02 
3.1749280e+02	2.0502621e+02 
3.1759280e+02	2.0389806e+02 
3.1769280e+02	1.6062872e+02 
3.1779280e+02	1.5795873e+02 
3.1789280e+02	1.5589361e+02 
3.1799280e+02	1.2049534e+02 
3.1809280e+02	1.2049534e+02 
3.1819280e+02	1.1651069e+02 
3.1829280e+02	1.0780419e+02 
3.1839280e+02	1.0780419e+02 
3.1849280e+02	1.0986317e+02 
3.1859280e+02	1.1147043e+02 
3.1869280e+02	1.1147043e+02 
3.1879280e+02	1.2926788e+02 
3.1889280e+02	1.3316373e+02 
3.1899280e+02	1.3384355e+02 
3.1909280e+02	1.4316016e+02 
3.1919280e+02	1.4316016e+02 
3.1929280e+02	1.3213113e+02 
3.1939280e+02	1.0940917e+02 
3.1949280e+02	1.0940917e+02 
3.1959280e+02	1.1500172e+02 
3.1969280e+02	1.1914665e+02 
3.1979280e+02	1.1914665e+02 
3.1989280e+02	1.3845108e+02 
3.1999280e+02	1.4231944e+02 
3.2009280e+02	1.4267629e+02 
3.2019280e+02	1.4674784e+02 
3.2029280e+02	1.4674784e+02 
3.2039280e+02	1.5846089e+02 
3.2049280e+02	1.8127146e+02 
3.2059280e+02	1.8127146e+02 
3.2069280e+02	1.7055566e+02 
3.2079280e+02	1.6300870e+02 
3.2089280e+02	1.6300870e+02 
3.2099280e+02	1.3193762e+02 
3.2109280e+02	1.2625616e+02 
3.2119280e+02	1.2533730e+02 
3.2129280e+02	1.1636066e+02 
3.2139280e+02	1.1636066e+02 
3.2149280e+02	1.1822704e+02 
3.2159280e+02	1.2167080e+02 
3.2169280e+02	1.2167080e+02 
3.2179280e+02	1.2975838e+02 
3.2189280e+02	1.3517531e+02 
3.2199280e+02	1.3517531e+02 
3.2209280e+02	1.4154245e+02 
3.2219280e+02	1.4260088e+02 
3.2229280e+02	1.4213604e+02 
3.2239280e+02	1.3816666e+02 
3.2249280e+02	1.3816666e+02 
3.2259280e+02	1.3012922e+02 
3.2269280e+02	1.1604781e+02 
3.2279280e+02	1.1604781e+02 
3.2289280e+02	1.1357025e+02 
3.2299280e+02	1.1199093e+02 
3.2309280e+02	1.1199093e+02 
3.2319280e+02	1.1700300e+02 
3.2329280e+02	1.1775713e+02 
3.2339280e+02	1.1854714e+02 
3.2349280e+02	1.2453769e+02 
3.2359280e+02	1.2453769e+02 
3.2369280e+02	1.2060865e+02 
3.2379280e+02	1.1405975e+02 
3.2389280e+02	1.1405975e+02 
3.2399280e+02	1.3377882e+02 
3.2409280e+02	1.4575018e+02 
3.2419280e+02	1.4575018e+02 
3.2429280e+02	1.4202828e+02 
3.2439280e+02	1.4152399e+02 
3.2449280e+02	1.4173126e+02 
3.2459280e+02	1.4314455e+02 
3.2469280e+02	1.4314455e+02 
3.2479280e+02	1.4561949e+02 
3.2489280e+02	1.4955133e+02 
3.2499280e+02	1.4955133e+02 
3.2509280e+02	1.5215880e+02 
3.2519280e+02	1.5366740e+02 
3.2529280e+02	1.5366740e+02 
3.2539280e+02	1.5884551e+02 
3.2549280e+02	1.5947343e+02 
3.2559280e+02	1.6398321e+02 
3.2569280e+02	1.9191744e+02 
3.2579280e+02	1.9191744e+02 
3.2589280e+02	2.0627189e+02 
3.2599280e+02	2.2804463e+02 
3.2609280e+02	2.2804463e+02 
3.2619280e+02	2.1908738e+02 
3.2629280e+02	2.1414551e+02 
3.2639280e+02	2.1414551e+02 
3.2649280e+02	2.0828265e+02 
3.2659280e+02	2.0765101e+02 
3.2669280e+02	2.0772365e+02 
3.2679280e+02	2.0813588e+02 
3.2689280e+02	2.0813588e+02 
3.2699280e+02	2.0301703e+02 
3.2709280e+02	1.9559219e+02 
3.2719280e+02	1.9559219e+02 
3.2729280e+02	1.8636830e+02 
3.2739280e+02	1.8151267e+02 
3.2749280e+02	1.8151267e+02 
3.2759280e+02	2.0804666e+02 
3.2769280e+02	2.1056387e+02 
3.2779280e+02	2.1093457e+02 
3.2789280e+02	2.1287547e+02 
3.2799280e+02	2.1287547e+02 
3.2809280e+02	2.1137496e+02 
3.2819280e+02	2.0929049e+02 
3.2829280e+02	2.0929049e+02 
3.2839280e+02	2.0025239e+02 
3.2849280e+02	1.9571024e+02 
3.2859280e+02	1.9571024e+02 
3.2869280e+02	1.8517346e+02 
3.2879280e+02	1.8430296e+02 
3.2889280e+02	1.8813335e+02 
3.2899280e+02	2.0675111e+02 
3.2909280e+02	2.0675111e+02 
3.2919280e+02	2.1578912e+02 
3.2929280e+02	2.2783077e+02 
3.2939280e+02	2.2783077e+02 
3.2949280e+02	2.4056503e+02 
3.2959280e+02	2.4667777e+02 
3.2969280e+02	2.4667777e+02 
3.2979280e+02	2.5830522e+02 
3.2989280e+02	2.5913014e+02 
3.2999280e+02	2.5818103e+02 
3.3009280e+02	2.5387570e+02 
3.3019280e+02	2.5387570e+02 
3.3029280e+02	2.3905698e+02 
3.3039280e+02	2.2009589e+02 
3.3049280e+02	2.2009589e+02 
3.3059280e+02	2.0473378e+02 
3.3069280e+02	1.9768678e+02 
3.3079280e+02	1.9768678e+02 
3.3089280e+02	1.9404726e+02 
3.3099280e+02	1.9382953e+02 
3.3109280e+02	1.9920659e+02 
3.3119280e+02	2.2207592e+02 
3.3129280e+02	2.2207592e+02 
3.3139280e+02	2.1112130e+02 
3.3149280e+02	1.9764284e+02 
3.3159280e+02	1.9764284e+02 
3.3169280e+02	1.8423951e+02 
3.3179280e+02	1.7836108e+02 
3.3189280e+02	1.7836108e+02 
3.3199280e+02	2.1166218e+02 
3.3209280e+02	2.1330133e+02 
3.3219280e+02	2.0919412e+02 
3.3229280e+02	1.9274810e+02 
3.3239280e+02	1.9274810e+02 
3.3249280e+02	1.9615283e+02 
3.3259280e+02	2.0018596e+02 
3.3269280e+02	2.0018596e+02 
3.3279280e+02	2.0841232e+02 
3.3289280e+02	2.1186333e+02 
3.3299280e+02	2.1186333e+02 
3.3309280e+02	2.0164863e+02 
3.3319280e+02	2.0124915e+02 
3.3329280e+02	2.0049727e+02 
3.3339280e+02	1.9765241e+02 
3.3349280e+02	1.9765241e+02 
3.3359280e+02	1.8815197e+02 
3.3369280e+02	1.7730474e+02 
3.3379280e+02	1.7730474e+02 
3.3389280e+02	1.8747582e+02 
3.3399280e+02	1.9155881e+02 
3.3409280e+02	1.9155881e+02 
3.3419280e+02	2.1092135e+02 
3.3429280e+02	2.1149173e+02 
3.3439280e+02	2.1166793e+02 
3.3449280e+02	2.1229998e+02 
3.3459280e+02	2.1229998e+02 
3.3469280e+02	2.1420241e+02 
3.3479280e+02	2.1629836e+02 
3.3489280e+02	2.1629836e+02 
3.3499280e+02	2.0400439e+02 
3.3509280e+02	1.9927987e+02 
3.3519280e+02	1.9927987e+02 
3.3529280e+02	2.2639019e+02 
3.3539280e+02	2.2693906e+02 
3.3549280e+02	2.3099560e+02 
3.3559280e+02	2.4483196e+02 
3.3569280e+02	2.4483196e+02 
3.3579280e+02	2.2084280e+02 
3.3589280e+02	1.9531349e+02 
3.3599280e+02	1.9531349e+02 
3.3609280e+02	1.4726848e+02 
3.3619280e+02	1.2958618e+02 
3.3629280e+02	1.2958618e+02 
3.3639280e+02	1.6466363e+02 
3.3649280e+02	1.6506523e+02 
3.3659280e+02	1.7184919e+02 
3.3669280e+02	1.9391150e+02 
3.3679280e+02	1.9391150e+02 
3.3689280e+02	1.7101571e+02 
3.3699280e+02	1.4745575e+02 
3.3709280e+02	1.4745575e+02 
3.3719280e+02	1.3350685e+02 
3.3729280e+02	1.2858847e+02 
3.3739280e+02	1.2858847e+02 
3.3749280e+02	1.7692921e+02 
3.3759280e+02	1.7707649e+02 
3.3769280e+02	1.8915225e+02 
3.3779280e+02	2.2668965e+02 
3.3789280e+02	2.2668965e+02 
3.3799280e+02	2.0119886e+02 
3.3809280e+02	1.7581124e+02 
3.3819280e+02	1.7581124e+02 
3.3829280e+02	1.7301500e+02 
3.3839280e+02	1.7207005e+02 
3.3849280e+02	1.7217695e+02 
3.3859280e+02	1.9342336e+02 
3.3869280e+02	1.9342336e+02 
3.3879280e+02	1.9910995e+02 
3.3889280e+02	2.1604458e+02 
3.3899280e+02	2.1604458e+02 
3.3909280e+02	2.1678151e+02 
3.3919280e+02	2.1749254e+02 
3.3929280e+02	2.1749254e+02 
3.3939280e+02	1.7906625e+02 
3.3949280e+02	1.6661618e+02 
3.3959280e+02	1.6718245e+02 
3.3969280e+02	2.1080103e+02 
3.3979280e+02	2.1080103e+02 
3.3989280e+02	2.2016269e+02 
3.3999280e+02	2.4692765e+02 
3.4009280e+02	2.4692765e+02 
3.4019280e+02	2.5732869e+02 
3.4029280e+02	2.6705997e+02 
3.4039280e+02	2.6705997e+02 
3.4049280e+02	2.2829419e+02 
3.4059280e+02	2.1624788e+02 
3.4069280e+02	2.1593355e+02 
3.4079280e+02	2.0083589e+02 
3.4089280e+02	2.0083589e+02 
3.4099280e+02	1.9853512e+02 
3.4109280e+02	1.9220771e+02 
3.4119280e+02	1.9220771e+02 
3.4129280e+02	1.9029383e+02 
3.4139280e+02	1.8855597e+02 
3.4149280e+02	1.8855597e+02 
3.4159280e+02	1.6345423e+02 
3.4169280e+02	1.5597044e+02 
3.4179280e+02	1.5731517e+02 
3.4189280e+02	2.0443148e+02 
3.4199280e+02	2.0443148e+02 
3.4209280e+02	2.1554393e+02 
3.4219280e+02	2.4499456e+02 
3.4229280e+02	2.4499456e+02 
3.4239280e+02	2.3396552e+02 
3.4249280e+02	2.2423761e+02 
3.4259280e+02	2.2423761e+02 
3.4269280e+02	2.1633570e+02 
3.4279280e+02	2.1407465e+02 
3.4289280e+02	2.1521125e+02 
3.4299280e+02	2.4666020e+02 
3.4309280e+02	2.4666020e+02 
3.4319280e+02	2.4305474e+02 
3.4329280e+02	2.3383081e+02 
3.4339280e+02	2.3383081e+02 
3.4349280e+02	2.2349119e+02 
3.4359280e+02	2.1462518e+02 
3.4369280e+02	2.1462518e+02 
3.4379280e+02	1.9270567e+02 
3.4389280e+02	1.8668403e+02 
3.4399280e+02	1.8384801e+02 
3.4409280e+02	1.1882710e+02 
3.4419280e+02	1.1882710e+02 
3.4429280e+02	1.1340605e+02 
3.4439280e+02	9.9996932e+01 
3.4449280e+02	9.9996932e+01 
3.4459280e+02	1.1665757e+02 
3.4469280e+02	1.3055735e+02 
3.4479280e+02	1.3055735e+02 
3.4489280e+02	1.8303664e+02 
3.4499280e+02	1.9688260e+02 
3.4509280e+02	1.9807839e+02 
3.4519280e+02	2.2154110e+02 
3.4529280e+02	2.2154110e+02 
3.4539280e+02	2.2068764e+02 
3.4549280e+02	2.1864347e+02 
3.4559280e+02	2.1864347e+02 
3.4569280e+02	2.1816971e+02 
3.4579280e+02	2.1778484e+02 
3.4589280e+02	2.1778484e+02 
3.4599280e+02	1.8836866e+02 
3.4609280e+02	1.8091248e+02 
3.4619280e+02	1.8076290e+02 
3.4629280e+02	1.7819207e+02 
3.4639280e+02	1.7819207e+02 
3.4649280e+02	1.8319725e+02 
3.4659280e+02	1.9482181e+02 
3.4669280e+02	1.9482181e+02 
3.4679280e+02	2.0876766e+02 
3.4689280e+02	2.1980754e+02 
3.4699280e+02	2.1980754e+02 
3.4709280e+02	2.2690689e+02 
3.4719280e+02	2.2863626e+02 
3.4729280e+02	2.2572984e+02 
3.4739280e+02	1.8119978e+02 
3.4749280e+02	1.8119978e+02 
3.4759280e+02	1.6911988e+02 
3.4769280e+02	1.4187874e+02 
3.4779280e+02	1.4187874e+02 
3.4789280e+02	1.7431411e+02 
3.4799280e+02	1.9935398e+02 
3.4809280e+02	1.9935398e+02 
3.4819280e+02	2.3400953e+02 
3.4829280e+02	2.4212521e+02 
3.4839280e+02	2.4123546e+02 
3.4849280e+02	2.2891507e+02 
3.4859280e+02	2.2891507e+02 
3.4869280e+02	2.3022206e+02 
3.4879280e+02	2.3308749e+02 
3.4889280e+02	2.3308749e+02 
3.4899280e+02	2.0701931e+02 
3.4909280e+02	1.8737958e+02 
3.4919280e+02	1.8737958e+02 
3.4929280e+02	1.6033569e+02 
3.4939280e+02	1.5424524e+02 
3.4949280e+02	1.5649931e+02 
3.4959280e+02	1.8502179e+02 
3.4969280e+02	1.8502179e+02 
3.4979280e+02	1.8818393e+02 
3.4989280e+02	1.9493184e+02 
3.4999280e+02	1.9493184e+02 
3.5009280e+02	2.3463964e+02 
3.5019280e+02	2.6385577e+02 
3.5029280e+02	2.6385577e+02 
3.5039280e+02	2.7784839e+02 
3.5049280e+02	2.8087986e+02 
3.5059280e+02	2.7968902e+02 
3.5069280e+02	2.6579314e+02 
3.5079280e+02	2.6579314e+02 
3.5089280e+02	2.5995008e+02 
3.5099280e+02	2.4779952e+02 
3.5109280e+02	2.4779952e+02 
3.5119280e+02	2.2697473e+02 
3.5129280e+02	2.1200019e+02 
3.5139280e+02	2.1200019e+02 
3.5149280e+02	1.9251789e+02 
3.5159280e+02	1.8845611e+02 
3.5169280e+02	1.9318520e+02 
3.5179280e+02	2.4446307e+02 
3.5189280e+02	2.4446307e+02 
3.5199280e+02	2.4469538e+02 
3.5209280e+02	2.4516663e+02 
3.5219280e+02	2.4516663e+02 
3.5229280e+02	2.1068967e+02 
3.5239280e+02	1.8644448e+02 
3.5249280e+02	1.8644448e+02 
3.5259280e+02	1.5158346e+02 
3.5269280e+02	1.4458682e+02 
3.5279280e+02	1.4938620e+02 
3.5289280e+02	1.9805758e+02 
3.5299280e+02	1.9805758e+02 
3.5309280e+02	2.1160764e+02 
3.5319280e+02	2.3844992e+02 
3.5329280e+02	2.3844992e+02 
3.5339280e+02	2.4500380e+02 
3.5349280e+02	2.4951414e+02 
3.5359280e+02	2.4951414e+02 
3.5369280e+02	2.6872772e+02 
3.5379280e+02	2.7244120e+02 
3.5389280e+02	2.7283267e+02 
3.5399280e+02	2.7656645e+02 
3.5409280e+02	2.7656645e+02 
3.5419280e+02	2.7177600e+02 
3.5429280e+02	2.6249985e+02 
3.5439280e+02	2.6249985e+02 
3.5449280e+02	2.7852102e+02 
3.5459280e+02	2.8931807e+02 
3.5469280e+02	2.8931807e+02 
